# ['MStar', 'MRate']
23.98916797 0.00154136
23.87546794 0.00151572
23.87546794 0.00151572
23.87546794 0.00151572
23.25063317 0.00139137
23.25063317 0.00139137
23.43037182 0.00140598
21.44397001 0.00108917
21.34621473 0.00106030
21.34621473 0.00106030
21.52369212 0.00089186
21.52369212 0.00089186
21.52369212 0.00089186
24.92347573 0.00108185
24.92347573 0.00108185
25.96455286 0.00102623
26.70233124 0.00105120
26.70233124 0.00105120
26.63412521 0.00104664
26.63412521 0.00104664
26.63412521 0.00104664
26.64850655 0.00104045
26.64850655 0.00104045
26.64850655 0.00104045
26.86717326 0.00104894
26.26673946 0.00089725
26.26673946 0.00089725
26.26729473 0.00089728
26.26729473 0.00089728
25.82404474 0.00078535
28.25993336 0.00094182
26.67967352 0.00081977
26.67967352 0.00081977
26.67967352 0.00081977
26.69228700 0.00081990
26.69228700 0.00081990
26.69228700 0.00081990
27.41464371 0.00085145
27.41464371 0.00085145
27.41464371 0.00085145
27.76667561 0.00085889
27.76667561 0.00085889
27.76667561 0.00085889
27.76667561 0.00085889
28.48597632 0.00081741
28.48597632 0.00081741
28.69979003 0.00081989
28.69979003 0.00081989
31.19676199 0.00081630
31.19676199 0.00081630
31.31004158 0.00079299
32.08892681 0.00084982
32.08892681 0.00084982
32.08892681 0.00084982
32.25602759 0.00084322
32.25602759 0.00084322
32.25602759 0.00084322
32.25602759 0.00084322
32.25602759 0.00084322
32.25602759 0.00084322
32.25602759 0.00084322
33.33812775 0.00087030
33.33812775 0.00087030
20.37386834 0.00201910
20.37386834 0.00201910
20.88938234 0.00206112
20.83397716 0.00205072
20.92006539 0.00201930
20.85675650 0.00200543
21.19545172 0.00202747
21.69464998 0.00205024
21.69464998 0.00205024
21.92064244 0.00206475
22.36930416 0.00208237
21.14543589 0.00193877
21.27990993 0.00191818
21.27990993 0.00191818
21.27990993 0.00191818
21.27990993 0.00191818
21.78074252 0.00176167
24.76434476 0.00168593
24.76434476 0.00168593
21.02265962 0.00131632
20.33993383 0.00118955
20.33993383 0.00118955
20.47300075 0.00116907
18.05461186 0.00080564
18.05461186 0.00080564
18.05461186 0.00080564
18.68904606 0.00083884
18.68904606 0.00083884
18.38919390 0.00070523
18.38919390 0.00070523
17.93221806 0.00065499
17.93221806 0.00065499
17.93221806 0.00065499
17.93221806 0.00065499
17.93221806 0.00065499
17.93221806 0.00065499
17.93221806 0.00065499
17.42892776 0.00058133
17.42892776 0.00058133
19.58519755 0.00074678
20.69822176 0.00067289
20.42445021 0.00054351
20.42445021 0.00054351
20.42445021 0.00054351
21.12708897 0.00056198
21.03896009 0.00053413
21.03896009 0.00053413
21.03896009 0.00053413
21.03896009 0.00053413
21.03896009 0.00053413
21.53092375 0.00057455
22.35234535 0.00062343
22.35234535 0.00062343
22.35234535 0.00062343
22.35234535 0.00062343
22.35234535 0.00062343
22.34457393 0.00060603
22.34457393 0.00060603
22.34457393 0.00060603
22.34457393 0.00060603
27.87498234 0.00092279
29.87487941 0.00100840
29.87487941 0.00100840
30.61431108 0.00093823
34.80557557 0.00102341
34.80557557 0.00102341
34.80557557 0.00102341
34.80557557 0.00102341
34.80557557 0.00102341
34.80557557 0.00102341
34.80557557 0.00102341
36.35429412 0.00107649
36.35429412 0.00107649
36.35429412 0.00107649
36.35429412 0.00107649
38.08220474 0.00099078
38.08220474 0.00099078
38.08220474 0.00099078
38.91045233 0.00101839
39.65384686 0.00103004
39.65384686 0.00103004
39.65384686 0.00103004
39.65384686 0.00103004
39.65384686 0.00103004
39.65384686 0.00103004
39.65384686 0.00103004
39.65384686 0.00103004
39.65384686 0.00103004
39.65384686 0.00103004
39.65384686 0.00103004
39.65384686 0.00103004
39.65384686 0.00103004
39.80233528 0.00102210
39.93950635 0.00102437
39.93950635 0.00102437
39.93950635 0.00102437
39.93950635 0.00102437
39.93950635 0.00102437
39.93950635 0.00102437
39.93950635 0.00102437
20.01599435 0.00202213
20.00171729 0.00201788
19.93081267 0.00200996
19.78912060 0.00199185
19.78912060 0.00199185
19.58769099 0.00196469
19.58769099 0.00196469
19.58769099 0.00196469
19.58769099 0.00196469
19.58769099 0.00196469
19.58769099 0.00196469
19.58769099 0.00196469
19.57672690 0.00196340
18.72640056 0.00183921
18.72640056 0.00183921
18.72640056 0.00183921
18.72640056 0.00183921
19.10925111 0.00187471
19.10925111 0.00187471
19.10925111 0.00187471
19.10925111 0.00187471
19.10925111 0.00187471
19.10925111 0.00187471
19.10925111 0.00187471
19.10925111 0.00187471
21.38231281 0.00196937
21.38231281 0.00196937
21.38231281 0.00196937
21.38231281 0.00196937
21.38231281 0.00196937
22.58686960 0.00180239
22.58686960 0.00180239
22.58686960 0.00180239
22.58686960 0.00180239
24.04130747 0.00181960
24.82048012 0.00172096
24.82048012 0.00172096
24.82048012 0.00172096
24.82048012 0.00172096
